, ID,Nationality,Age,DaysSinceCreation,AverageLeadTime,LodgingRevenue,OtherRevenue,BookingsCanceled,BookingsNoShowed,BookingsCheckedIn,PersonsNights,RoomNights,DaysSinceLastStay,DaysSinceFirstStay,DistributionChannel,MarketSegment,SRHighFloor,SRLowFloor,SRAccessibleRoom,SRMediumFloor,SRBathtub,SRShower,SRCrib,SRKingSizeBed,SRTwinBed,SRNearElevator,SRAwayFromElevator,SRNoAlcoholInMiniBar,SRQuietRoom
3535,5003,DZA,54,983,6,924.0,175.75,0,0,2,7,5,601,985,Corporate,Aviation,0,0,0,0,0,0,0,0,0,0,0,0,0
3593,5063,PRT,53,983,5,89.0,41.5,1,0,1,1,1,984,984,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
3594,5065,PRT,61,983,6,178.0,51.0,0,0,1,2,2,985,985,Corporate,Aviation,0,0,0,0,0,0,0,0,0,0,0,0,0
3595,5066,ITA,58,983,6,422.0,77.0,0,0,2,2,2,949,984,Corporate,Aviation,0,0,0,0,0,0,0,0,0,0,0,0,0
3596,5067,ITA,47,983,13,267.0,39.15,0,0,1,3,3,986,986,Corporate,Aviation,0,0,0,0,0,0,0,0,0,0,0,0,0
3597,5068,FRA,49,983,5,979.0,164.4,0,0,1,11,11,994,994,Corporate,Aviation,0,0,0,0,0,0,0,0,0,0,0,0,0
3602,5076,PRT,47,982,17,354.0,50.0,0,0,2,6,6,315,984,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
3633,5109,GRC,52,982,13,356.0,72.25,0,0,1,4,4,986,986,Corporate,Aviation,0,0,0,0,0,0,0,0,0,0,0,0,0
3635,5113,ESP,54,982,12,772.0,267.15,2,0,2,8,8,822,986,Corporate,Aviation,0,0,0,0,0,0,0,0,0,0,0,0,0
3792,5312,GRC,48,978,8,3130.0,371.2,1,0,6,31,31,144,994,Corporate,Aviation,0,0,0,0,0,0,0,0,0,0,0,0,0
3864,5395,FRA,40,976,9,178.0,32.0,0,0,1,2,2,978,978,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
4104,5662,PRT,38,972,5,2261.0,287.0,1,0,25,27,27,68,973,Corporate,Corporate,0,0,0,0,0,0,0,1,0,0,0,0,0
4162,5726,PRT,46,971,10,1531.65,555.9,1,0,10,18,18,202,973,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
4169,5734,PRT,28,971,4,535.0,112.5,0,0,2,7,4,747,972,Corporate,Corporate,0,0,0,0,0,0,0,1,0,0,0,0,0
4170,5735,FRA,36,971,9,281.0,115.5,0,0,3,3,3,783,972,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
4199,5769,PRT,50,970,5,491.0,60.0,1,1,6,7,6,91,971,Corporate,Corporate,0,0,0,0,0,0,0,1,0,0,0,0,0
4238,5814,PRT,45,970,2,454.0,42.0,0,0,2,6,6,715,971,Corporate,Aviation,0,0,0,0,0,0,0,0,0,0,0,0,0
4240,5817,PRT,45,970,2,789.0,85.5,0,0,9,9,9,172,971,Corporate,Corporate,0,0,0,0,0,0,0,1,0,0,0,0,0
4277,5856,PRT,55,969,0,105.2,11.0,0,0,1,1,1,970,970,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
4287,5866,SVN,64,969,2,748.0,108.0,0,0,3,7,7,589,973,Corporate,Aviation,0,0,0,0,0,0,0,0,0,0,0,0,0
4288,5867,ESP,60,969,0,870.0,158.8,0,0,4,9,9,187,973,Corporate,Aviation,0,0,0,0,0,0,0,1,0,0,0,0,1
4289,5868,ESP,55,969,0,2564.0,398.2,0,0,1,4,4,973,973,Corporate,Aviation,0,0,0,0,0,0,0,0,0,0,0,0,0
4439,6035,PRT,55,966,1,837.0,99.0,0,0,1,3,3,969,969,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
4444,6041,IRL,52,966,21,979.0,82.0,0,0,1,11,11,977,977,Corporate,Aviation,0,0,0,0,0,0,0,0,0,0,0,0,0
4503,6102,DEU,63,964,1,71.0,14.0,0,0,1,2,1,965,965,Corporate,Other,0,0,0,0,0,0,0,0,0,0,0,0,0
4513,6112,FRA,65,964,1,71.0,22.5,0,0,1,2,1,965,965,Corporate,Other,0,0,0,0,0,0,0,0,0,0,0,0,0
4542,6143,FRA,32,963,7,267.0,40.5,0,0,1,3,3,966,966,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
4574,6181,USA,35,962,24,445.0,53.5,0,0,1,5,5,967,967,Corporate,Corporate,0,0,0,0,0,0,0,1,0,0,0,0,0
4579,6186,USA,38,962,24,445.0,124.0,0,0,1,5,5,967,967,Corporate,Corporate,0,0,0,0,0,0,0,1,0,0,0,0,0
4766,6393,NLD,52,958,12,87.0,7.0,0,0,1,1,1,959,959,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
4775,6403,GBR,36,958,35,83.0,12.0,0,0,1,1,1,959,959,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
4862,6498,GRC,61,956,5,1133.0,263.75,3,0,3,12,12,321,963,Corporate,Aviation,0,0,0,0,0,0,0,0,0,0,0,0,0
4867,6503,USA,33,956,5,276.96,145.4,0,0,1,3,3,959,959,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
4944,6583,USA,39,956,4,1962.72,126.0,0,0,1,4,4,960,960,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
4964,6607,USA,37,955,5,664.24,28.0,0,0,1,4,4,959,959,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
5005,6652,AUT,57,955,1,266.0,30.45,0,0,3,3,3,580,956,Corporate,Aviation,0,0,0,0,0,0,0,0,0,0,0,0,0
5028,6680,USA,35,954,31,534.0,128.5,0,0,1,6,6,960,960,Corporate,Corporate,0,0,0,0,0,0,0,1,0,0,0,0,0
5033,6688,PRT,56,954,28,352.0,54.0,0,0,1,4,2,956,956,Corporate,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
5034,6690,PRT,50,954,28,352.0,54.0,0,0,1,4,2,956,956,Corporate,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
5037,6719,PRT,51,954,28,352.0,72.0,0,0,1,4,2,956,956,Corporate,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
5038,6720,PRT,40,954,28,352.0,54.0,0,0,1,4,2,956,956,Corporate,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
5040,6722,PRT,45,954,28,352.0,74.0,0,0,1,4,2,956,956,Corporate,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
5042,6724,PRT,30,954,28,352.0,54.0,0,0,1,4,2,956,956,Corporate,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
5050,6737,PRT,37,954,20,356.0,28.0,0,0,2,2,2,272,955,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
5183,6907,FRA,57,951,11,1335.0,204.35,0,0,1,15,15,966,966,Corporate,Aviation,0,0,0,0,0,0,0,0,0,0,0,0,0
5184,6908,DEU,55,951,3,1916.0,169.3,0,0,2,19,19,568,966,Corporate,Aviation,0,0,0,0,0,0,0,0,0,0,0,0,0
5185,6910,ITA,48,951,11,1335.0,109.0,0,0,1,15,15,966,966,Corporate,Aviation,0,0,0,0,0,0,0,0,0,0,0,0,0
5186,6911,IRL,57,951,1,2076.0,138.75,0,0,2,19,19,197,966,Corporate,Aviation,0,0,0,0,0,0,0,1,0,0,0,0,0
5188,6913,HRV,59,951,2,2303.0,228.75,0,1,3,22,22,240,966,Corporate,Aviation,0,0,0,0,0,0,0,0,0,0,0,0,0
5189,6914,FRA,56,951,1,1916.0,173.1,0,0,2,19,19,924,966,Corporate,Aviation,0,0,0,0,0,0,0,0,0,0,0,0,0
5191,6916,FRA,61,951,11,1335.0,106.35,0,0,1,15,15,966,966,Corporate,Aviation,0,0,0,0,0,0,0,0,0,0,0,0,0
5193,6919,BEL,48,951,8,1851.0,228.5,0,0,2,19,19,252,966,Corporate,Aviation,0,0,0,0,0,0,0,0,0,0,0,0,0
5202,6929,BEL,50,951,12,267.0,46.0,0,0,2,3,3,924,952,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
5217,6948,FRA,44,951,11,1335.0,107.0,0,0,1,15,15,966,966,Corporate,Aviation,0,0,0,0,0,0,0,0,0,0,0,0,0
5251,6984,ITA,36,950,1,83.0,7.0,0,0,1,1,1,951,951,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
5289,7023,PRT,48,950,0,113.1,19.0,0,0,1,2,1,951,951,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
5295,7029,ESP,60,949,5,188.0,18.0,0,0,1,2,2,951,951,Corporate,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
5302,7037,ARG,68,949,5,196.0,36.0,0,0,1,4,2,951,951,Corporate,Groups,0,0,0,0,0,0,0,0,1,0,0,0,0
5314,7050,ARG,67,949,5,196.0,35.5,0,0,1,4,2,951,951,Corporate,Groups,0,0,0,0,0,0,0,1,0,0,0,0,0
5315,7051,ARG,64,949,5,196.0,28.0,0,0,1,4,2,951,951,Corporate,Groups,0,0,0,0,0,0,0,1,0,0,0,0,0
5316,7052,MEX,72,949,5,196.0,36.0,0,0,1,4,2,951,951,Corporate,Groups,0,0,0,0,0,0,0,1,0,0,0,0,0
5317,7053,VEN,67,949,5,196.0,36.0,0,0,1,4,2,951,951,Corporate,Groups,0,0,0,0,0,0,0,1,0,0,0,0,0
5318,7054,CHL,71,949,5,196.0,38.5,0,0,1,4,2,951,951,Corporate,Groups,0,0,0,0,0,0,0,1,0,0,0,0,0
5319,7055,ITA,70,949,5,196.0,38.5,0,0,1,4,2,951,951,Corporate,Groups,0,0,0,0,0,0,0,0,1,0,0,0,0
5320,7056,ARG,65,949,5,196.0,36.0,0,0,1,4,2,951,951,Corporate,Groups,0,0,0,0,0,0,0,0,1,0,0,0,0
5321,7057,URY,66,949,5,196.0,36.0,0,0,1,4,2,951,951,Corporate,Groups,0,0,0,0,0,0,0,1,0,0,0,0,0
5323,7059,URY,69,949,5,196.0,36.0,0,0,1,4,2,951,951,Corporate,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
5324,7060,ARG,69,949,5,196.0,28.0,0,0,1,4,2,951,951,Corporate,Groups,0,0,0,0,0,0,0,0,1,0,0,0,0
5329,7065,ESP,52,949,5,188.0,18.0,0,0,1,2,2,951,951,Corporate,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
5330,7066,URY,67,949,5,196.0,39.0,0,0,1,4,2,951,951,Corporate,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
5331,7067,URY,79,949,5,188.0,18.0,0,0,1,2,2,951,951,Corporate,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
5343,7081,ARG,80,949,5,196.0,36.0,0,0,1,4,2,951,951,Corporate,Groups,0,0,0,0,0,0,0,0,1,0,0,0,0
5350,7089,CRI,73,949,6,196.0,28.0,0,0,1,4,2,951,951,Corporate,Groups,0,0,0,0,0,0,0,1,0,0,0,0,0
5351,7090,COL,27,949,5,188.0,18.0,0,0,1,2,2,951,951,Corporate,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
5381,7123,IRL,39,949,4,267.0,21.0,0,0,1,3,3,952,952,Corporate,Aviation,0,0,0,0,0,0,0,0,0,0,0,0,0
5411,7160,BRA,56,947,10,1527.0,604.7,0,0,1,26,13,960,960,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
5467,7232,PRT,37,945,5,87.0,14.0,0,0,1,2,1,946,946,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
5481,7247,EST,58,945,12,397.4,56.0,0,0,1,8,4,945,945,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
5532,7304,FRA,41,943,4,115.0,7.0,0,0,1,1,1,944,944,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
5540,7314,PRT,53,943,2,562.0,165.0,1,1,6,10,7,544,944,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
5544,7318,PRT,34,943,7,0.0,0.0,0,0,4,6,6,582,944,Corporate,Complementary,0,0,0,0,0,0,0,0,1,0,0,0,0
5567,7346,ESP,44,942,6,178.0,14.0,0,0,1,2,2,944,944,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
5571,7351,ESP,41,942,8,418.0,28.0,0,0,2,4,4,587,944,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
5572,7352,FRA,31,942,4,230.0,14.0,0,0,1,2,2,944,944,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
5573,7353,BEL,43,942,4,230.0,55.0,0,0,1,2,2,944,944,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
5625,7409,PRT,54,941,2,103.0,7.0,0,0,1,1,1,942,942,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
5659,7446,EST,34,941,12,397.4,56.0,0,0,1,8,4,945,945,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
5665,7452,NOR,56,941,1,108.0,14.0,0,0,1,2,1,942,942,Corporate,Other,0,0,0,0,0,0,0,0,0,0,0,0,0
5677,7464,PRT,49,941,2,103.0,7.0,0,0,1,1,1,942,942,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
5700,7491,PRT,41,940,1,392.0,54.0,0,0,1,4,2,942,942,Corporate,Corporate,0,0,0,0,0,0,0,0,1,0,0,0,0
5704,7495,PRT,35,940,0,108.0,23.0,0,0,1,2,1,941,941,Corporate,Other,0,0,0,0,0,0,0,0,0,0,0,0,0
5706,7497,PRT,40,940,1,392.0,77.0,0,0,1,4,2,942,942,Corporate,Corporate,0,0,0,0,0,0,0,1,0,0,0,0,0
5708,7499,PRT,26,940,1,392.0,72.0,0,0,1,4,2,942,942,Corporate,Corporate,0,0,0,0,0,0,0,1,0,0,0,0,0
5712,7503,PRT,49,940,1,376.0,27.0,0,0,1,2,2,942,942,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
5741,7535,PRT,43,940,2,648.0,81.0,0,0,1,4,2,942,942,Corporate,Other,0,0,0,0,0,0,0,0,0,0,0,0,0
5742,7536,PRT,65,940,2,648.0,78.5,0,0,1,4,2,942,942,Corporate,Other,0,0,0,0,0,0,0,0,0,0,0,0,0
5784,7589,DEU,45,939,1,972.0,329.5,0,0,1,6,3,942,942,Corporate,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
5807,7614,AGO,29,939,1,972.0,159.0,0,0,1,6,3,942,942,Corporate,Other,0,0,0,0,0,0,0,0,1,0,0,0,0
5841,7654,CHE,37,938,10,832.0,115.75,0,0,1,8,8,946,946,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
5847,7662,CHE,43,938,10,832.0,85.0,0,0,1,8,8,946,946,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
5856,7671,DEU,39,938,10,832.0,87.0,0,0,1,8,8,946,946,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
5885,7702,CHE,61,938,10,832.0,79.5,0,0,1,8,8,946,946,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
5886,7703,CHE,53,938,10,832.0,110.4,0,0,1,8,8,946,946,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
5913,7734,ESP,38,937,119,214.0,9.5,0,0,1,1,1,937,937,Corporate,Travel Agent/Operator,0,0,0,0,0,0,0,0,0,0,0,0,0
5920,7741,TUR,40,937,119,352.0,56.0,0,0,1,6,3,937,937,Corporate,Travel Agent/Operator,0,0,0,0,0,0,0,0,0,0,0,0,0
5921,7742,TUR,28,937,119,318.0,21.5,0,0,1,2,2,937,937,Corporate,Travel Agent/Operator,0,0,0,0,0,0,0,0,0,0,0,0,0
5923,7744,ESP,56,937,119,214.0,7.0,0,0,1,1,1,937,937,Corporate,Travel Agent/Operator,0,0,0,0,0,0,0,0,0,0,0,0,0
5932,7753,NLD,50,936,118,208.0,37.0,0,0,1,2,2,938,938,Corporate,Travel Agent/Operator,0,0,0,0,0,0,0,0,0,0,0,0,0
5936,7757,CHE,53,936,118,208.0,24.5,0,0,1,2,2,938,938,Corporate,Travel Agent/Operator,0,0,0,0,0,0,0,0,0,0,0,0,0
5937,7758,GBR,48,936,118,208.0,16.5,0,0,1,2,2,938,938,Corporate,Travel Agent/Operator,0,0,0,0,0,0,0,0,0,0,0,0,0
5938,7759,GBR,56,936,118,208.0,16.5,0,0,1,2,2,938,938,Corporate,Travel Agent/Operator,0,0,0,0,0,0,0,0,0,0,0,0,0
5942,7763,PRT,45,936,0,178.0,17.0,0,0,2,2,2,936,937,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
5963,7786,RUS,43,936,118,208.0,23.0,0,0,1,2,2,938,938,Corporate,Travel Agent/Operator,0,0,0,0,0,0,0,0,0,0,0,0,0
5964,7787,ESP,40,936,118,208.0,21.0,0,0,1,2,2,938,938,Corporate,Travel Agent/Operator,0,0,0,0,0,0,0,0,0,0,0,0,0
5965,7788,ISR,47,936,118,208.0,14.0,0,0,1,2,2,938,938,Corporate,Travel Agent/Operator,0,0,0,0,0,0,0,0,0,0,0,0,0
5966,7789,ISR,43,936,118,208.0,14.0,0,0,1,2,2,938,938,Corporate,Travel Agent/Operator,0,0,0,0,0,0,0,0,0,0,0,0,0
5967,7790,ESP,58,936,118,208.0,21.5,0,0,1,2,2,938,938,Corporate,Travel Agent/Operator,0,0,0,0,0,0,0,0,0,0,0,0,0
5968,7791,PRT,48,936,118,208.0,14.0,0,0,1,2,2,938,938,Corporate,Travel Agent/Operator,0,0,0,0,0,0,0,0,0,0,0,0,0
5969,7792,GBR,39,936,118,208.0,30.5,0,0,1,2,2,938,938,Corporate,Travel Agent/Operator,0,0,0,0,0,0,0,0,0,0,0,0,0
5970,7793,ISR,42,936,118,208.0,14.0,0,0,1,2,2,938,938,Corporate,Travel Agent/Operator,0,0,0,0,0,0,0,0,0,0,0,0,0
5973,7796,DEU,44,936,118,208.0,21.0,0,0,1,2,2,938,938,Corporate,Travel Agent/Operator,0,0,0,0,0,0,0,0,0,0,0,0,0
6009,7836,DEU,50,936,118,208.0,37.0,0,0,1,2,2,938,938,Corporate,Travel Agent/Operator,0,0,0,0,0,0,0,0,0,0,0,0,0
6011,7840,PRT,26,936,118,312.0,21.0,0,0,1,2,2,938,938,Corporate,Travel Agent/Operator,0,0,0,0,0,0,0,0,0,0,0,0,0
6012,7841,RUS,48,935,118,312.0,36.5,0,0,1,3,3,938,938,Corporate,Travel Agent/Operator,0,0,0,0,0,0,0,0,0,0,0,0,0
6013,7842,BRA,42,935,6,98.0,14.0,0,0,1,2,1,936,936,Corporate,Travel Agent/Operator,0,0,0,0,0,0,0,0,0,0,0,0,0
6015,7844,POL,40,935,118,312.0,21.0,0,0,1,3,3,938,938,Corporate,Travel Agent/Operator,0,0,0,0,0,0,0,0,0,0,0,0,0
6016,7845,POL,41,935,118,312.0,21.0,0,0,1,3,3,938,938,Corporate,Travel Agent/Operator,0,0,0,0,0,0,0,0,0,0,0,0,0
6017,7846,SVK,55,935,118,312.0,21.0,0,0,1,3,3,938,938,Corporate,Travel Agent/Operator,0,0,0,0,0,0,0,0,0,0,0,0,0
6018,7847,FRA,52,935,118,312.0,23.5,0,0,1,3,3,938,938,Corporate,Travel Agent/Operator,0,0,0,0,0,0,0,0,0,0,0,0,0
6019,7848,HUN,51,935,118,312.0,26.0,0,0,1,3,3,938,938,Corporate,Travel Agent/Operator,0,0,0,0,0,0,0,0,0,0,0,0,0
6020,7849,FRA,38,935,118,312.0,37.5,0,0,1,3,3,938,938,Corporate,Travel Agent/Operator,0,0,0,0,0,0,0,0,0,0,0,0,0
6021,7850,HUN,39,935,118,312.0,21.0,0,0,1,3,3,938,938,Corporate,Travel Agent/Operator,0,0,0,0,0,0,0,0,0,0,0,0,0
6022,7851,HUN,51,935,118,312.0,189.0,0,0,1,3,3,938,938,Corporate,Travel Agent/Operator,0,0,0,0,0,0,0,0,0,0,0,0,0
6023,7852,RUS,27,935,118,324.0,54.0,0,0,1,6,3,938,938,Corporate,Travel Agent/Operator,0,0,0,0,0,0,0,0,0,0,0,0,0
6024,7853,BGR,54,935,118,312.0,21.0,0,0,1,3,3,938,938,Corporate,Travel Agent/Operator,0,0,0,0,0,0,0,0,0,0,0,0,0
6026,7855,TUR,47,935,118,312.0,26.0,0,0,1,3,3,938,938,Corporate,Travel Agent/Operator,0,0,0,0,0,0,0,0,0,0,0,0,0
6027,7856,TUR,35,935,118,312.0,26.0,0,0,1,3,3,938,938,Corporate,Travel Agent/Operator,0,0,0,0,0,0,0,0,0,0,0,0,0
6029,7859,USA,54,935,118,312.0,45.0,0,0,1,3,3,938,938,Corporate,Travel Agent/Operator,0,0,0,0,0,0,0,0,0,0,0,0,0
6030,7860,TUR,42,935,118,312.0,23.0,0,0,1,3,3,938,938,Corporate,Travel Agent/Operator,0,0,0,0,0,0,0,0,0,0,0,0,0
6033,7863,DEU,44,935,118,324.0,57.0,0,0,1,6,3,938,938,Corporate,Travel Agent/Operator,0,0,0,0,0,0,0,0,0,0,0,0,0
6035,7865,TUR,49,935,118,312.0,126.5,0,0,1,3,3,938,938,Corporate,Travel Agent/Operator,0,0,0,0,0,0,0,0,0,0,0,0,0
6036,7866,TUR,32,935,118,312.0,31.0,0,0,1,3,3,938,938,Corporate,Travel Agent/Operator,0,0,0,0,0,0,0,0,0,0,0,0,0
6037,7867,ESP,52,935,23,742.0,208.5,0,0,4,8,8,595,937,Corporate,Corporate,1,0,0,0,0,0,0,0,0,0,0,0,0
6040,7870,TUN,47,935,0,316.0,57.0,0,0,1,3,3,938,938,Corporate,Travel Agent/Operator,0,0,0,0,0,0,0,0,0,0,0,0,0
6042,7872,ITA,52,935,118,312.0,47.0,0,0,1,3,3,938,938,Corporate,Travel Agent/Operator,0,0,0,0,0,0,0,0,0,0,0,0,0
6043,7873,ESP,46,935,118,312.0,66.3,0,0,1,3,3,938,938,Corporate,Travel Agent/Operator,0,0,0,0,0,0,0,0,0,0,0,0,0
6048,7879,SVN,47,935,118,312.0,25.5,0,0,1,3,3,938,938,Corporate,Travel Agent/Operator,0,0,0,0,0,0,0,0,0,0,0,0,0
6049,7880,SVN,40,935,118,312.0,23.0,0,0,1,3,3,938,938,Corporate,Travel Agent/Operator,0,0,0,0,0,0,0,0,0,0,0,0,0
6052,7883,SVN,38,935,118,312.0,65.5,0,0,1,3,3,938,938,Corporate,Travel Agent/Operator,0,0,0,0,0,0,0,0,0,0,0,0,0
6054,7885,SWE,39,935,118,312.0,42.0,0,0,1,3,3,938,938,Corporate,Travel Agent/Operator,0,0,0,0,0,0,0,0,0,0,0,0,0
6059,7891,SWE,31,935,118,312.0,21.0,0,0,1,3,3,938,938,Corporate,Travel Agent/Operator,0,0,0,0,0,0,0,0,0,0,0,0,0
6064,7896,NLD,50,935,117,398.0,160.5,0,0,1,8,4,939,939,Corporate,Travel Agent/Operator,0,0,0,0,0,0,0,1,0,0,0,0,0
6066,7898,BGR,48,935,118,312.0,21.0,0,0,1,3,3,938,938,Corporate,Travel Agent/Operator,0,0,0,0,0,0,0,0,0,0,0,0,0
6069,7901,GBR,29,935,118,312.0,34.0,0,0,1,3,3,938,938,Corporate,Travel Agent/Operator,0,0,0,0,0,0,0,0,0,0,0,0,0
6070,7902,DEU,43,935,118,0.0,78.5,0,0,1,3,3,938,938,Corporate,Travel Agent/Operator,0,0,0,0,0,0,0,0,0,0,0,0,0
6071,7903,BEL,44,935,118,312.0,30.5,0,0,1,3,3,938,938,Corporate,Travel Agent/Operator,0,0,0,0,0,0,0,0,0,0,0,0,0
6072,7904,POL,33,935,118,312.0,21.0,0,0,1,3,3,938,938,Corporate,Travel Agent/Operator,0,0,0,0,0,0,0,0,0,0,0,0,0
6074,7906,ESP,39,935,118,312.0,21.0,0,0,1,3,3,938,938,Corporate,Travel Agent/Operator,0,0,0,0,0,0,0,0,0,0,0,0,0
6075,7907,PRT,37,935,118,312.0,102.0,0,0,1,3,3,938,938,Corporate,Travel Agent/Operator,0,0,0,0,0,0,0,0,0,0,0,0,0
6076,7908,ITA,43,935,118,312.0,93.0,0,0,1,3,3,938,938,Corporate,Travel Agent/Operator,0,0,0,0,0,0,0,0,0,0,0,0,0
6077,7909,ITA,52,935,118,312.0,21.0,0,0,1,3,3,938,938,Corporate,Travel Agent/Operator,0,0,0,0,0,0,0,0,0,0,0,0,0
6080,7912,POL,62,935,118,312.0,23.0,0,0,1,3,3,938,938,Corporate,Travel Agent/Operator,0,0,0,0,0,0,0,0,0,0,0,0,0
6082,7915,FRA,47,935,0,312.0,27.0,0,0,1,3,3,938,938,Corporate,Travel Agent/Operator,0,0,0,0,0,0,0,0,0,0,0,0,0
6086,7919,ITA,23,935,118,312.0,30.5,0,0,1,3,3,938,938,Corporate,Travel Agent/Operator,0,0,0,0,0,0,0,0,0,0,0,0,0
6087,7920,NLD,44,935,118,312.0,106.0,0,0,1,3,3,938,938,Corporate,Travel Agent/Operator,0,0,0,0,0,0,0,0,0,0,0,0,0
6088,7921,BGR,48,935,118,312.0,26.0,0,0,1,3,3,938,938,Corporate,Travel Agent/Operator,0,0,0,0,0,0,0,0,0,0,0,0,0
6089,7922,TUR,45,935,118,312.0,26.0,0,0,1,3,3,938,938,Corporate,Travel Agent/Operator,0,0,0,0,0,0,0,0,0,0,0,0,0
6093,7926,RUS,46,934,118,416.0,34.5,0,0,1,4,4,938,938,Corporate,Travel Agent/Operator,0,0,0,0,0,0,0,0,0,0,0,0,0
6094,7927,RUS,49,934,118,416.0,28.0,0,0,1,4,4,938,938,Corporate,Travel Agent/Operator,0,0,0,0,0,0,0,0,0,0,0,0,0
6095,7928,RUS,46,934,118,416.0,28.0,0,0,1,4,4,938,938,Corporate,Travel Agent/Operator,0,0,0,0,0,0,0,0,0,0,0,0,0
6097,7931,SWE,47,934,118,416.0,78.0,0,0,1,4,4,938,938,Corporate,Travel Agent/Operator,0,0,0,0,0,0,0,0,0,0,0,0,0
6100,7934,CHL,39,934,117,630.0,189.0,0,0,1,5,5,939,939,Corporate,Travel Agent/Operator,0,0,0,0,0,0,0,0,0,0,0,0,0
6105,7939,DEU,30,934,4,432.0,56.0,0,0,1,8,4,938,938,Corporate,Travel Agent/Operator,0,0,0,0,0,0,0,0,0,0,0,0,0
6106,7940,CZE,41,934,118,416.0,28.0,0,0,1,4,4,938,938,Corporate,Travel Agent/Operator,0,0,0,0,0,0,0,0,0,0,0,0,0
6108,7942,TUR,34,934,118,416.0,90.0,0,0,1,4,4,938,938,Corporate,Travel Agent/Operator,0,0,0,0,0,0,0,0,0,0,0,0,0
6110,7945,HRV,35,934,130,416.0,45.0,0,0,1,4,4,938,938,Corporate,Travel Agent/Operator,0,0,0,0,0,0,0,0,0,0,0,0,0
6111,7946,SWE,31,934,118,416.0,87.0,0,0,1,4,4,938,938,Corporate,Travel Agent/Operator,0,0,0,0,0,0,0,0,0,0,0,0,0
6122,7958,ESP,55,934,118,416.0,92.0,0,0,1,4,4,938,938,Corporate,Travel Agent/Operator,0,0,0,0,0,0,0,0,0,0,0,0,0
6129,7965,NLD,52,934,119,312.0,39.5,0,0,1,3,3,937,937,Corporate,Travel Agent/Operator,0,0,0,0,0,0,0,0,0,0,0,0,0
6130,7966,HUN,48,934,118,416.0,28.0,0,0,1,4,4,938,938,Corporate,Travel Agent/Operator,0,0,0,0,0,0,0,0,0,0,0,0,0
